Voie par ordre alpha des voies;Voie par ordre alpha des noms;Type de voie;Arrt de Lyon (actuel);Arrondissement ou commune d'origine;Validité;Création et modifications;Historique de la voie;Sources;Origine du nom de la voie;Tenant;Aboutissant;Thématiques;Domanialité;Code INSEE;Code FUV;Code FUV actu;Code FANTOIR
Allée du Chemin-de-Fer;Chemin-de-Fer (allée);ALLEE;6e;;Actuelle;Dénommée en 2007.;Allée du parc de la Tête-d'Or.;Délibération du Conseil municipal du 17 septembre 2007.;En référence au petit train du parc de la Tête d'Or.;Allée de Ceinture;Allée du Lac;Parc;Commune;69386;33759;;6903861607U
Allée du Débarcadère;Débarcadère (allée du);ALLEE;9e;5e;Historique;;"A changé de dénomination avant 1858 : est de venue la rue de Paris.
A changé de dénomination en 1938 : est devenue la rue Roger-Salengro jusqu'en 1940.
A changé de dénomination en 1944 : est redevenue la rue Roger-Salengro.";Rues de Lyon à travers les siècles de Maurice Vanario (2002);En référence à la gare du chemin de fer de Paris.;;;Transport ferrioviaire;;;;;
Allée du Fleuriste;Fleuriste (allée du);ALLEE;6e;;Actuelle;Dénommée en 2007.;Allée du parc de la Tête-d'Or.;Délibération du Conseil municipal du 17 septembre 2007.;Se trouve à proximité des serres et du jardin botanique du Parc de la Tête d'Or.;Allée du Parc-aux-Daims;Allée du Pré-Fleuri;Botanique;Commune;69386;33772;;6903862803U
Allée du Grand-Camp;Gramp-Camp (allée du);ALLEE;6e;;Actuelle;Dénommée en 2007.;Allée du parc de la Tête-d'Or.;Délibération du Conseil municipal du 17 septembre 2007.;"Le Grand Camp était l’appellation donnée depuis la fin du XVIIIe siècle aux terrains de La Doua. Lieu où se déroula la fête de la fédération ou ""grand camp fédératif"", du 30 mai 1790.";Allée de Ceinture;Allée du Chemin-de-Fer;Histoire locale/Révolution française/Histoire militaire;Commune;69386;33758;;6903863304N
Allée du Jeu-de-Paume;Jeu-de-Paume (allée du) ;ALLEE;5e;;Supprimée;;Située vers le quai de Bondy.;;En référence au jeu de paume de Saint-Paul.;;;Histoire locale;;;;;
Allée du Lac;Lac (allée du);ALLEE;6e;;Actuelle;Dénommée en 2007.;Allée du parc de la Tête-d'Or.;Délibération du Conseil municipal du 17 septembre 2007.;Longe la partie nord-ouest du lac du parc de la Tête-d'Or.;Allée de Ceinture;Allée du Chalet;Géographie;Commune;69386;33766;;6903864081H
Allée du Parc;Parc (allée du);ALLEE;3e;;Actuelle;Créée en 1994.;Nouvelle voie.;Délibération du Conseil municipal du 4 juillet 1994. Rues de Lyon à travers les siècles de Maurice Vanario (2002);L'allée semble se référer au parc de la Buire, qui en occupe un côté sous le nom de parc Kaplan.;Rue Julien-Duvivier;Rue du Diapason;Espaces verts;Mixte;69383;32803;;6903835200M
Allée du Parc-aux-Daims;Parc-aux-Daims (allée du);ALLEE;6e;;Actuelle;Dénommée en 2007.;Allée du parc de la Tête-d'Or.;Délibération du Conseil municipal du 17 septembre 2007.;Située le long du parc aux daims du parc de la Tête-d'Or.;Allée de la Volière;Allée du Fleuriste;Zoologie;Mixte;69386;33768;;6903865279K
Allée du Parc-aux-Moutons;Parc-aux-Moutons (allée du);ALLEE;6e;;Actuelle;Dénommée en 2007.;Allée du parc de la Tête-d'Or.;Délibération du Conseil municipal du 17 septembre 2007.;Le parc aux moutons figure sur le plan du parc de la Tête-d'Or levé par Dignoscyo fils en 1860 : des devis estimatifs datant de 1859 concernent la fourniture de matériaux propres à réaliser trois parcs à moutons (avec 8 râteliers).;Allée de l'Orangerie;Allée de la Volière;Zoologie;Commune;69386;33770;;6903865281M
Allée du Pré-Fleuri;Pré-Fleuri (allée du);ALLEE;6e;;Actuelle;Dénommée en 2007.;Allée du parc de la Tête-d'Or.;Délibération du Conseil municipal du 17 septembre 2007.;Allée du parc de la Tête-d'Or qui, comme son nom l'indique, longe les serres et des pelouses fleuries.;Allée de Ceinture;Allée de la Volière;Botanique;Commune;69386;33771;;6903865808K
Allée du Sacré-Coeur;Sacré-Coeur (allée du);ALLEE;3e;La Guillotière;Historique;Attestée en 1846 et renommée en 1909.;"Chemin vicinal ordinaire n° 122.
A changé de dénomination en 1909 : est devenue la rue Francisco-Ferrer.
A changé de dénomination en 1940 : est devenue la rue Fédéric-Mistral.";Rues de Lyon à travers les siècles de Maurice Vanario (2002);Les religieuses du Sacré-Cœur ouvrirent en 1819 un pensionnat à la Ferrandière.;;;Religion;;;;;
Allée du Soleil;Soleil (allée du);ALLEE;6e;;Actuelle;Dénommée en 2007.;Allée du parc de la Tête-d'Or.;Délibération du Conseil municipal du 17 septembre 2007.;Inconnue.;Allée du Grand-Camp;Allée de Ceinture;;Commune;69386;34710;;6903866809Y
Allée Édith-Piaf;Édith-Piaf (allée);ALLEE;9e;;Actuelle;Dénommée en 2006.;Nouvelle voie.;Délibération du Conseil municipal du 18 septembre 2006.;Édith Giovanna Gassion dite Piaf, née le 19 décembre 1915 à Paris, morte le 10 octobre 1963 à Grasse.  Chanteuse, parolière, compositrice et actrice.;;;Musique/Femme/Personnalité;Privé;69389;35278;;6903892437H
Allée Emmanuel-Gounot;Emmanuel-Gounot (allée);ALLEE;5e;;Actuelle;Dénommée en 1986.;Nouvelle voie.;Délibération du Conseil municipal du 28 avril 1986. Rues de Lyon à travers les siècles de Maurice Vanario (2002);Bâtonnier, professeur de droit. Président de la Fédération des familles de France. Né en 1885, mort en 1960.;Avenue du Poin-du-Jour;;Justice/Personnalité;Métropole;69385;30078;;6903852510E
Allée Eugénie-Niboyet;Eugénie-Niboyet (allée);ALLEE;7e;;Actuelle;Dénommée en 2016.;Nouvelle voie.;Délibération du Conseil municipal du 4 juilllet 2016.;Eugénie Niboyet, née Mouchon le 11 septembre 1796 à Montpellier et morte le 6 janvier 1883 à Paris. Écrivaine et journaliste, militante du droit des femmes, figure du féminisme. Elle a passé son enfance à Lyon où son père s'était installé comme pharmacien. Revenue à Lyon en 1833, elle y a fondé des journaux, le conseiller des femmes, l'athénée des femmes, la paix des deux mondes.;Rue Pré-Gaudry;Rue Crépet;Littérature/Femme/Féminisme/Journalisme/Personnalité;En attente;69387;36619;;6903872608C
Allée Évelyne-Pisier;Évelyne-Pisier (allée);ALLEE;7e;;Actuelle;Dénommée en 2020.;;Délibération du Conseil municipal du 27 janvier 2020.;Évelyne Pisier, parfois Pisier-Kouchner, essayiste, professeur de droit public, et politologue française, née le 18 octobre 1941 à Hanoï et morte le 9 février 2017 à Toulon. ;Route de Vienne;Rue du Repos;Droit/Littérature/Politique/Femme/Personnalité;Privé;69387;37213;;
Allée Flora-Tristan;Flora-Tristan (allée);ALLEE;7e;;Actuelle;Dénommée en 2016.;Nouvelle voie.;Délibération du Conseil municipal du 14 novembre 2016.;Née le 7 avril 1803 à Paris, morte le 14 novembre 1844 à Bordeaux. Femme de lettres, penseuse et militante socialiste et féministe. ;;;Littérature/Femme/Féminisme/Personnalité;En attente;69387;36887;;6903872810X
Allée Galantier;Galantier (allée);ALLEE;4e;;Supprimée;Créée en 1922 et supprimée avant 1987.;Nouvelle voie.;Délibération du Conseil municipal du 19 novembre 1922. Rues de Lyon à travers les siècles de Maurice Vanario (2002);Inventeur, en 1687, avec Blache, du métier à la petite tire, dit aussi au bouton.;Rue Pernom;Allée Ringuet;Sceinces et techniques/Textile/Métier à tisser/Soie/Personnalité;;69384;27978;;6903842975P
Allée George-Sand;George-Sand (allée);ALLEE;7e;;Actuelle;Dénommée en 2020.;A été dénommée rue George-Sand de 2018 à 2020.;Délibération du Conseil municipal du 19 décembre 2019.;Pseudonyme d'Amantine Aurore Lucile Dupin de Francueil, par mariage baronne Dudevant. Romancière, dramaturge, épistolière, critique littéraire et journaliste, née à Paris le 1er juillet 1804, morte au château de Nohant-Vic le 8 juin 1876.;Boulevard Yves-Farge;Rue Félix-Brun;Littérature/Journalisme/Femme/Personnalité;Privé;;37201;;
Allée Hannah-Arendt;Hannah-Arendt (allée);ALLEE;8e;;Actuelle;Dénommée en 2014.;Nouvelle voie.;Délibération du Conseil municipal du 7 juillet 2014.;Politologue, philosophe et journaliste, née le 14 octobre 1906 à Hanovre en Allemagne, morte le 4 décembre 1975 à New York.;Cours Albert-Thomas;Avenue des Frères-Lumière;Politique/Philosophie/Femme/Personnalité;Métropole;69388;36297;;6903883420F
Allée Henriette;Henriette (allée);ALLEE;5e;;Actuelle;;Nouvelle voie;?;L'épouse du lotisseur se prénommait Henriette.;;;Histoire locale/Urbanisme/Femme/Personnalité;Privé;69385;28138;;6903853526J
Allée Jacky-Maurice;Jacky-Maurice (allée);ALLEE;9e;;Actuelle;Dénommée en 2018.;"Fragment du boulevard de la Duchère.
A été dénommée rue Jacky-Maurice.";Délibération du Conseil municipal du 28 mai 2018.;Responsable des espaces verts pour la Duchère de 1992 à 2010. Né en 1957, mort en 2011.;Avenue du Plateau;Avenue Rosa-Parks;Espaces verts/Personnalité;En attente;69389;37063;;6903893520K
Allée Jeanne-Barret;Jeanne-Barret (allée);ALLEE;2e;;Actuelle;;;Délibération du Conseil municipal du 29 janvier 2018.;Botaniste et exploratrice née en 1740, morte en 1807.;rue Delandine prolongée;quai Perrache;Botanique/Femme/Personnalité;Privé;69382;37026;;6903823820S
Allée Jean-Quiquerez;Jean-Quiquerez (allée);ALLEE;9e;;Actuelle;Dénommée en 1992.;A été une voie sans dénomination.;Delibération du Conseil municipal du 22 mars 1992. Rues de Lyon à travers les siècles de Maurice Vanario (2002);Sapeur pompier, actif aussi à la maison des jeunes de la Duchère. Né le 12 juin 1941 à Lyon, mort le 7 mai 1988.;Boulevard de Balmont;;Risques et secours/Pompiers/Personnalité;Privé;69389;32713;;6903893830X
Allée Josette-Maillon-Perrin;Josette-Maillon-Perrin (allée);ALLEE;3e;;Actuelle;Créée en 2022.;Allée longeant la ligne de tramway T3.;Délibération du Conseil municipal du 19 mai 2022.;"Josette Maillon-Perrin est née le 27 mars 1931 à Lyon 2ème.
Bénévole à la Croix-Rouge dès l’âge de 20 ans, et pendant 37 ans, Josette Maillon-Perrin
a adhéré au Comité d’intérêt local (CIL) Dauphiné Sans-Souci en 1965, et en a longtemps
été secrétaire.
Parallèlement à son métier d’assistante de direction, elle fut membre de nombreuses
associations, notamment Sauvegarde et embellissement de Lyon et Renaissance du
Vieux-Lyon.
Très engagée dans la vie de son quartier, elle a participé à la préparation de la fresque
Jean-Moulin sur le mur d’enceinte de la prison Montluc, en hommage aux Résistants.
Elle s’est également battue pour la sauvegarde de la maison du garde-barrière sur la ligne
de l’est, visible encore aujourd’hui au croisement de la rue du Dauphiné et de l’avenue
Lacassagne, ainsi que de la maison des grandes caves de Lyon, qui est devenue le château
Sans-Souci.
Josette Maillon-Perrin a reçu l’insigne de Chevalier dans l’Ordre National du Mérite.
Elle est décédée le 11 février 2017, à l’âge de 85 ans. ";Rue des Cadets-de-la-France-Libre;Avenue Lacassagne;Personnalité/Femme;En attente;69383;37287;;
Allée Léopold-Sédar-Senghor;Léopold-Sédar-Senghor (allée);ALLEE;7e;;Actuelle;Dénommée en 2006.;Nouvelle voie.;Délibération du Conseil municipal du 18 septembre 2006.;Homme d'État et poète, membre de l'Académie française, né le 9 octobre 1906 à Joal (Sénégal), mort le 20 décembre 2001 à Verson.;Rue Clément-Marot;Rue André-Bollier;Littérature/Politique/Académie/Personnalité;Métropole;69387;35256;;6903874213X
Allée Louis-Thomas-Achille;Louis-Thomas-Achille (allée);ALLEE;2e;;Actuelle;Dénommée en 2022.;;Délibération du Conseil municipal du 10 novembre 2022.;Louis Thomas Achille est né le 31 août 1909 à Balata, Fort-de-France et décédé le 11 mai 1994 à Lyon. Professeur agrégé d'anglais au lycée du Parc et fondateur du Park Glee Club (chorale puis centre de documentation).;Rue Delandine;Quai Perrache;Enseignement/Musique/Personnalité;;;;;
Allée Lucien-Bégule;Lucien-Bégule (allée);ALLEE;2e;;Actuelle;Créée vers 2018.;Nouvelle voie.;Lyon Citoyen mars 2018.;Peintre-verrier et archéologue, né le 10 mai 1848 à Saint-Genis-Laval, mort à Lyon le 31 janvier 1935.;Cours Charlemagne;rue Smith;Artisant d'art/Peintre-verrier/Personnalité;Privé;69382;37024;;6903824300N
Allée Lucius-Munatius-Plancus;Lucius-Munatius-Plancus (allée);ALLEE;5e;;Actuelle;Dénommée en 2015.;;Délibération du Conseil municipal du 1er juin 2015.;Gouverneur de la Gaule, fondateur de Lugdunum en 43 avant J.C.;Rue Roger-Radisson;Chemin de la Visitation;Antiquité/Personnalité;;;;;
Allée Marchande;Marchande (allée);ALLEE;2e;;Actuelle;Attestée en 1860.;;Rues de Lyon à travers les siècles de Maurice Vanario (2002);Inconnue.;Quai Saint-Antoine;Rue Mercière;;En attente;69382;30252;;
Allée Marie-Louise-Rochebillard;Marie-Louise-Rochebillard (allée);ALLEE;2e;;Actuelle;Créée en 2011.;Nouvelle voie.;Délibération du Conseil municipal du 7 novembre 2011.;Pionnière du syndicalisme féminin, née le 4 juin 1860 à Changy, morte le 30 janvier 1936 à Lyon.;Quai Rambaud;Allée André Mure;Syndicalisme/Femme/Personnalité;Métropole;69382;37145;;
Allée Marius-Donjon;Marius-Donjon (allée);ALLEE;9e;;Actuelle;Dénommée en 2013.;;Délibération du Conseil municipal du 13 mai 2013.;Adjoint au maire, né le 17 mai 1903 à Montceau-les-Mines, mort à Lyon (2e) le 29 novembre 1978.;;;Politique/Personnalité;En attente;69389;36087;;6903894585T
Allée Maryam-Mirzakhani;Maryam-Mirzakhani (allée);ALLEE;7e;;Actuelle;Dénommée en 2020.;;Délibération du Conseil municipal du 19 décembre 2019.;Mathématicienne iranienne, professeure à l'université Stanford, connue pour ses travaux en topologie et en géométrie (notamment en géométrie des surfaces de Riemann) et la seule femme récipiendaire de la médaille Fields (13 août 2014). Née le 12 mai 1977 à Téhéran, décédée le 14 juillet 2017 à Stanford (Californie).;Avenue Debourg;Impasse du Vercors;Sciences et techniques/Mathématiques/Femme/Personnalité;Commune;69387;37204;;
Allée Mottard;Mottard (allée);ALLEE;8e;3e;Historique;Attestée de 1885 à 1902.;A changé de dénomiantion avant 1902 : est devenue la rue de Surville.;Rues de Lyon à travers les siècles de Maurice Vanario (2002);Inconnue.;;;;;;;;
Allée Nelly-Bly;Nelly-Bly (allée);ALLEE;7e;;Actuelle;Dénommée en 2022.;;Délibération du Conseil municipal du 10 novembre 2022.;"Elisabeth Cochran naît en Pennsylvanie le 5 mai 1864. Orpheline de père à l’âge de 6 ans,
elle ne peut poursuivre ses études pour devenir institutrice faute de moyens.
En 1885, elle obtient un poste au journal Pittsburgh Dispatch, ayant attiré l’attention du
rédacteur en chef après sa réponse acérée à un article sur la condition féminine. Celui-ci
l’incite alors à écrire sous un pseudonyme afin d’éviter les représailles envers sa famille.
Elle prend le nom de Nellie Bly, en référence à une chanson.
C’est ainsi qu’elle commence sa carrière de journaliste, et infiltre notamment le monde
ouvrier pour ses enquêtes. Ses articles à charge sur les employeurs lui valent d’être mise à
l’écart et d’être cantonnée aux rubriques culturelles.
Après un voyage au Mexique, qui lui fait écrire son livre Six mois au Mexique, elle quitte
Pittsburgh pour New-York où elle insiste auprès de Joseph Pulitzer afin d’obtenir un
poste au sein du New York World. Celle-ci lui demande alors un reportage sur un hôpital
psychiatrique, qu’elle réalise en se faisant interner dix jours.
Son récit a un grand retentissement et entraîne un changement des pratiques.
Au sein du New York World, elle poursuit ses enquêtes, avec cette même méthode
d’infiltration, s’attachant aux conditions de vies des ouvriers et des femmes.
En 1888, elle propose de battre le record fictif du Tour du monde en 80 jours, et se met en
route un an plus tard. Elle réalise son voyage en 72 jours, devenant ainsi la première
femme à effectuer un tour du monde sans être accompagnée d’un homme.
En 1895, elle épouse Robert Seaman et s’éloigne du journalisme. Après sa mort, elle
prend les rênes de l’entreprise de son mari et offre de meilleures conditions de travail aux
ouvriers.
Après la fermeture de son entreprise, Nellie Bly reprend sa carrière de journaliste entre le
Royaume-Uni, où elle est reporter de guerre durant la Première guerre mondiale, et NewYork, où elle poursuit son journalisme d’investigation sur les thèmes du monde ouvrier et
de la condition féminine. Elle milite également en faveur du droit de vote des femmes.
Nellie Bly meurt d’une pneumonie le 27 janvier 1922 au Saint Mark Hospital de New
York.";Avenue Berthelot;Rue Paul-Duvivier;;;;;;
Allée Palandre;Palandre (allée);ALLEE;9e;5e;Historique;;A changé de dénomination : est devenue l'allée de l'Aquilon.;;Claude Palandre, entrepreneur, conseiller municipal de 1884 à 1888. Né le 11 mars 1824 à Valence, mort le 27 mars 1900 à Lyon (3e).;;;Politique/Personnalité;;;;;
Allée Paul-Scherrer;Paul-Scherrer (allée);ALLEE;2e;;Actuelle;Dénommée en 2010.;Nouvelle voie.;Délibération du Conseil municipal du 21 juin 2010.;Pionnier de la démocratie participative à Lyon. Il a créé un premier comité d'intérêt local sur la presqu'île et à Montchat Sans-Soucis, puis a été le président de ces comités sur Lyon de 1963 à 2001 et a participé à la fondation d'une association CARNAQ, fédérant les comités de quartier au niveau national. À Lyon il a poussé à la réalisation du métro et des parkings souterrains. Né à Lyon en 1920, il est mort en 2008.;Cours Bayard;Rue Casimir-Perrier;Histoire locale/Vie associative/Démocratie participative/Personnalité;Métropole;69382;35880;;6903825300A
