Voie par ordre alpha des voies,Voie par ordre alpha des noms,Type de voie,Arrt de Lyon (actuel),Arrondissement ou commune d'origine,Validité,Création et modifications,Historique de la voie,Sources,Origine du nom de la voie,Tenant,Aboutissant,Thématiques,Domanialité,Code INSEE,Code FUV,Code FUV actu,Code FANTOIR
Avenue des Ponts-Napoléon,Ponts-Napoléon (avenue des),AVENUE,7e / 8e,3e,Historique,Renommée en 1907,"A changé de dénomination de 1871 à 1907 est devenue l'avenue des Ponts-du-Midi.
A été aussi appelée avenue du Midi ou avenue des Ponts de 1871 à 1907.
A changé de dénomination en 1907 : est devenue l'avenue Berthelot.
Un fragment dit ""avenue Berthelot prolongée"" a changé de dénomination en 1939 : est devenue l'avenue Jean-Mermoz.
A fait partie du chemin de grande communication n° 12 bis.
A fait partie de la route départementale n° 12, de Lyon-à-Heyrieux.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),Avenue créée par la Compagnie des ponts en 1856. Appelée avenue des Ponts-Napoléon de 1853 à 1871.,,,Architecture/Pont/Second Empire,,,,,
Avenue des Tapis,Tapis (avenue des),AVENUE,4e,,Historique,Attestée en 1854 et renommée en 1930.,A changé de dénomination en 1930 : est devenue l'avenue Cabias.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
1C/702106",Talus couverts d'herbe des anciens remparts de la Croix-Rousse.,,,Fortifications/Histoire militaire/Urbanisme,,,,,
Avenue du Jardin-du-Midi,Jardin-du-Midi (avenue du),AVENUE,2e,,Historique,Attestée en 1797 et renommée vers 1812.,"A changé de dénomination vers 1812 : est devenue la rue des Célestins.
A changé de dénomination en 1918 : est devenue la rue Gaspard-André.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Plan 3S/131 de 1797",Inconnue.,,,Botanique/Espaces verts,,,,,
Avenue du Jardin-du-Nord,Jardin-du-Nord (avenue du),AVENUE,2e,,Historique,Attestée en 1797 et renommée vers 1812.,"A changé de dénomination vers 1812 : est devenue la rue d'Égypte.
A changé de dénomination en 1821 : est devenue la rue Amédée.
A changé de dénomination en 1827 : est redevenue la rue d'Égypte
A changé de dénomination en 1955 : est devenue la rue Charles-Dullin.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Plan 3S/131 de 1797",Inconnue.,,,Botanique/Espaces verts,,,,,
Avenue du Midi,Midi (avenue du),AVENUE,7e / 8e,3e,Historique,Dénommée en 1871 et renommée en 1907.,"A été dénommée avenue des Ponts-Napoléon de 1853 à 1871.
A changé de dénomination de 1871 à 1907 est devenue l'avenue des Ponts-du-Midi.
A été aussi appelée avenue des Ponts de 1871 à 1907.
A changé de dénomination en 1907 : est devenue l'avenue Berthelot.
Un fragment dit ""avenue Berthelot prolongée"" a changé de dénomination en 1939 : est devenue l'avenue Jean-Mermoz.
A fait partie du chemin de grande communication n° 12 bis.
A fait partie de la route départementale n° 12, de Lyon-à-Heyrieux.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),Située à proximité de la gare de Marseille (la Mouche).,,,Géographie/Gare/Transport ferroviaire,,,,,
Avenue du Parc,Parc (avenue du),AVENUE,6e,,Historique,Dénommée de 1871 à 1947.,"A été dénommée avenue Vaïsse de 1865 à 1871.
A changé de dénomination en 1947 : est devenue l'avenue de Grande-Bretagne.",Délibération du Conseil municipal du 22 février 1871. Rues de Lyon à travers les siècles de Maurice Vanario (2002),En référence au parc de la Tête-d'Or.,,,Espaces verts,,,,,
Avenue du Parc-d'Artillerie,Parc-d'Artillerie (avenue du),AVENUE,7e,3e,Historique,Dénommée en 1889 et renommée en 1926.,"Chemin vicinal ordinaire n° 167.
A changé de dénomination en 1926 : est devenue l'avenue Jean-François-Raclet.",Délibération du Conseil municipal du 26 novembre 1889. Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Tient son nom du Parc d'Artillerie qui se trouvait au débouché de la rue, de l'autre coté de la rue Challemel Lacour et qui est devenu quartier ingénieur Sabatier.",,,Histoire militaire,,,,,
Avenue du Pont-de-l'Hôpital,Pont-de-l'Hôpital (avenue du),AVENUE,3e,,Historique,Attestée en 1853.,"A été absorbée par la rue Servient.
Indicateur de 1853.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),Le pont de l'Hôtel-Dieu fut construit en 1839.,,,Architecture/Pont,,,,,
Avenue Général-Brosset,Général-Brosset (avenue),AVENUE,6e,,Historique,Dénommée en 1947 et renommée en 2012.,"A été dénommée avenue de la Gare de 1908 à 1909.
A été dénommée avenue Jules-Ferry de 1909 à 1947.
A changé de dénomination en 2012 : est devenue la place Général-Brosset suite a sa requalification en espace public.",Délibération du Conseil municipal du 24 mars 1947. Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Diego-Charles-Joseph Brosset, né à Buenos-Aires, gouverneur provisoire de Lyon en septembre 1944. Tué dans un accident de voiture au pont de Champagney le 20 novembre 1944.",Boulevard des Brotteaux,Place Jules-Ferry,Histoire militaire/Politique/1939-1945/Personnalité,,69386.0,28357.0,,6903863100S
Avenue Jules-Carteret,Jules-Carteret (avenue),AVENUE,7e,,Historique,Dénommée en 1931 et renommée en 1994.,"A été dénommée avenue de Ballonières jursqu'en 1931.
Un fragment a changé de dénomination en 1987 : est devenu la rue Alexandre-Fleming.
Un fragment a été absorbé par l'avenue Tony-Garnier en 1994.
Le fragment restant a changé de dénomination en 1994 : est devenu le boulevard Jules-Carteret.",Délibération du Conseil municipal du 3 août 1931. Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Commerçant, conseiller municipal en 1912 et adjoint en 1925. Né à Lyon (3e) le 3 juillet 1872, mort à Lyon (7e) le 8 juin 1931.",,Rue Saint-Jean-de-Dieu,Politique/Commerce/Personnalité,,69387.0,28486.0,,6903873955S
Avenue Jules-Ferry,Jules-Ferry (avenue),AVENUE,6e,,Historique,Dénommée en 1909 et renommée en 1947.,"A été dénommée avenue de la Gare de 1908 à 1909.
A changé de dénomination en 1947 : est devenue l'avenue Général-Brosset.
A changé de dénomination en 2012 : est devenue la place Général-Brosset suite a sa requalification en espace public.",Délibération du Conseil municipal du 9 août 1909. Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Avocat et homme d'État né à Saint-Dié en 1832, mort à Paris en 1893.",,,Politique/Enseignement/Laïcité/Colonisation/Personnalité,,,,,
Avenue Maréchal-de-Saxe prolongée,Maréchal-de-Saxe prolongée (avenue),AVENUE,7e,,Historique,Dénommée en 1940 et renommée en 1941.,"A été dénommée avenue de Saxe prolongée jusqu'en 1914.
A été dénommée avenue Jean-Jaurès de 1914 à 1940.
A changé de dénomination en 1941 : est devenue la rue Maréchal-Lyautey.
A changé de dénomination en 1944 : est redevenue l'avenue Jean-Jaurès.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Maurice de Saxe, né en 1696, mort en 1750. Fils du roi de Pologne Auguste II, brillant chef de guerre au service de la France.",,,Histoire militaire/Noblesse/Personnalité,,,,,
Avenue Vaïsse,Vaïsse (avenue),AVENUE,6e,,Historique,Attestée en 1845 et dénommée de 1865 à 1871.,"Ouverte en 1845.
A changé de dénomination en 1871 : est devenue l'avenue du Parc.
A changé de dénomination en 1947 : est devenue l'avenue de Grande-Bretagne.","Délibération du Conseil municipal du 27 mai 1865. 
Rues de Lyon à travers les siècles de Maurice Vanario (2002)
2S/542","Jean-Claude-Marius-Magdeleine Vaïsse, né à Marseille le 8 juillet 1799, mort à Lyon (1er) le 29 août 1864. Préfet du Rhône de 1853 à 1864. On lui doit les grandes artères du centre, le palais de la Bourse, le parc de la Tête d'Or, l'endiguement, les quais du Rhône, etc.",,,Administration/Urbanisme/Personnalité,,,,,
Avenue Valioud,Valioud (avenue),AVENUE,5e,,Historique,Attestée en 1903 et renommée en 1911.,"A été dénommée chemin de Lyon-à-Sainte-Foy.
A changé de dénomination en 1911 : est devenue l'avenue Debrousse.",Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 936W/8213,Inconnue.,,,,,,,,
Avenue Vendôme,Vendôme (avenue),RUE,3e / 6e / 7e,La Guillotière,Historique,Créée en 1835.,"A changé de dénomination : est devenue la rue Vendôme.
A absorbé l'avenue de Grammont en 1854.
Un fragment a changé de dénomination en 1939 : est devenu la rue Jean-Marie-Chavant.",Délibération du Conseil municipal de la Guillotière du 4 août 1835. Rues de Lyon à travers les siècles de Maurice Vanario (2002),"À partir du XVe siècle, les rois de France étaient ducs de Vendôme.",Avenue de Grande-Bretagne,Place Victor-Basch,Monarchie,,,,,
Boulevard à l'Est-du-Port-Industriel,Est-du-Port-Industriel (boulevard à l'),BOULEVARD,7e,,Historique,Renommé en 1958.,A changé de dénomination en 1958 : est devenu le boulevard Chambaud-de-la-Bruyère.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),Désigne le port Édouard-Herriot inauguré en 1938.,,,Port/Transport fluvial,,,,,
Boulevard de Ceinture,Ceinture (boulevard de),BOULEVARD,8e,,Historique,Attesté en 1936 et renommé en 1960.,A changé de dénomination en 1960 : est devenu le boulevard Laurent-Bonnevay.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),Le boulevard reprend le tracé d'une ceinture de fortifications.,,,Fortifications,,,,,
Boulevard de la Part-Dieu,Part-Dieu (boulevard de la),BOULEVARD,3e,,Historique,Attesté en 1860 et renommé en 1945.,"A été dénommé boulevard de l'Est avant 1860.
A changé de dénomination en 1945 est devenu le boulevard Marius-Vivier-Merle.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Domaine rural, sur le territoire de la Guillotière, dont le nom signifie ""propriété de Dieu"".",,,Histoire locale/Religion/Urbanisme,,,,,
Boulevard de l'Empereur,Empereur (boulevard de l'),BOULEVARD,1er / 4e,,Historique,Créé en 1865 et renommé en 1871.,"A absorbé la rue Bellevue et un fragment du cours des Tapis lors de sa création.
A changé de dénomination en 1871 : est devenu le boulevard de la Croix-Rousse.",Inauguré le 30 avril 1865. Rues de Lyon à travers les siècles de Maurice Vanario (2002),Occupe l'emplacement des remparts démolis sous le Second Empire; inauguré par l'Empereur le 30 avril 1865.,,,Second Empire,,,,,
Boulevard de l'Est,Est (boulevard de l'),BOULEVARD,3e,,Historique,,"A changé de dénomination vers 1860 : est devenu le boulevard de la Part-Dieu
A changé de dénomination en 1945 : est devenu le boulevard Marius-Vivier-Merle.",Fiches préparatoires de Vanario.,Inconnue.,,,Topographie,,,,,
Boulevard d'Enceinte,Enceinte (boulevard d'),BOULEVARD,6e,3e,Historique,Dénommé avant 1868.,"A été dénommé chemin de Ceinture en 1856.
A changé de dénomination en 1868 : est devenu le boulevard du Nord.
A changé de dénomination en 1914 : est devenu le boulevard des Belges.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),Reprend le tracé d'une ceinture de fortifications.,,,Fortifications/Urbanisme,,,,,
Boulevard des Casernes,Casernes (boulevard des),BOULEVARD,3e,,Historique,Créée en 1864 et renommé en 1932.,A changé de dénomination en 1932 : est devenu le boulevard Eugène-Deruelle.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002) et fiches préparatoires de Vanario.
1C/702106","Casernes de la Part-Dieu. Commencées en 1844, elles furent terminées sous les ordres du Maréchal Castellane en 1856 et démolies à partir de 1961.",,,Histoire militaire,,,,,
Boulevard des Hirondelles,Hirondelles (boulevard des),BOULEVARD,7e,,Historique,Attesté en 1862 et renommé en 1939.,A changé de dénomination en 1939 : est devenu le boulevard des Tchécoslovaques.," Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Annuaire de 1862.",Nom d'un domaine. Maison peinte en bleu avec une nuée d'hirondelles semblant chercher leur nid.,,,Histoire locale/Urbanisme,,,,,
Boulevard du Lycée,Lycée (boulevard du),BOULEVARD,6e,,Historique,Créé en 1901.,A changé de dénomination en 1925 : est devenu le boulevard Anatole-France.,Délibération du Conseil municipal du 12 février 1901. Rues de Lyon à travers les siècles de Maurice Vanario (2002),Lycée du Parc construit sur l'emplacement de l'ancienne lunette des Brotteaux.,,,Enseignement secondaire/Enseignement supérieur,,,,,
Boulevard du Nord,Nord (boulevard du),BOULEVARD,6e,3e,Historique,Dénommé en 1868 et renommé en 1914.,"A été dénommé chemin de Ceinture en 1856.
A été dénommé boulevard d'Enceinte avant 1868.
A changé de dénomination en 1914 : est devenu le boulevard des Belges.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),Indication géographique.,,,Géographie,,,,,
Boulevard du Parc-d'Artillerie,Parc-d'Artillerie (boulevard du),BOULEVARD,7e,3e,Historique,Attesté de 1894 à 1899.,"Chemin vicinal ordinaire n° 166.
A changé de dénomination en 1899 : est devenu le boulevard de l'Artillerie.",315W et 4S/329,"Tient son nom du Parc d'Artillerie qui se trouvait au débouché de la rue, de l'autre coté de la rue Challemel Lacour et qui est devenu quartier ingénieur Sabatier.",,,Histoire militaire,,,,,
Boulevard du Sud,Sud (boulevard du),BOULEVARD,7e,3e,Historique,Attesté de 1882 à 1916.,A changé de dénomination en 1916 : est devenu la rue Raoul-Servant.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Indicateur de 1882.",Indication géographique.,,,Géographie,,,,,
Boulevard en Courbe,Courbe (boulevard en),BOULEVARD,8e,,Historique,Renommé en 1930.,Nom donné au boulevard Ambroise-Paré avant son ouverture.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),Nom donné en raison de la forme du boulevard.,,,,,,,,
Boulevard Pommerol,Pommerol (boulevard),BOULEVARD,6e,,Historique,Attesté de 1885 à 1946.,A changé de dénomination en 1946 : est devenu le boulevard Stalingrad.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Liste des voies privées de 1885.","Damien Battant de Pommerol. Conseiller à la Cour d'appel de Lyon, directeur de l'Hôtel-Dieu pendant 16 ans. Né à Montbrison en 1793, décédé à Lyon (2e) le 26 mai 1875.",,,Politique/Hospices civils de Lyon/Personnalité,,,,,
Boulevard Saint-Jean,Saint-Jean (boulevard),BOULEVARD,1er,,Historique,Attesté en 1639.,Nom donné au quai d'Halincourt.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Manuscrit Vermorel t.4 p. 666.",Inconnue.,,,Religion/Personnalité,,,,,
Carrefour Charles-et-Gabriel-Voisin,Charles-et-Gabriel-Voisin (carrefour),CARREFOUR,8e,,Historique,Dénommé en 1998 et renommé en 2012.,A changé de dénomination en 2012 : est devenu la place des Frères-Voisin.,Délibération du Conseil municipal du 30 mars 1998. Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Les frères Voisin : Gabriel, né le 5 février 1880 à Belleville sur Saône (Rhône), et Charles, né le 12 juillet 1882 à Lyon. Charles et Gabriel Voisin sont des pionniers de l'industrie de l'aviation.",Boulevard Pinel,Avenue Jean-Mermoz,Aviation/Personnalité,,69388.0,34236.0,,
Chaussée Perrache,Perrache (chaussée),CHAUSSEE,2e,,Historique,Dénommée de 1837 à 1890.,"A été dénommée cours Perrache de 1830 à 1837.
A changé de dénomination en 1890 : est devenue le quai Perrache.",Délibération du Conseil municipal du 18 mai 1837. Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Michel-Antoine Perrache est né à Lyon (Saint-Nizier) le 23 novembre 1726, il y est mort (Ainay) le 12 octobre 1779. Ingénieur qui conçut en 1760 le projet de joindre l'île Moignat à la presqu'île et de repousser le confluent à la Mulatière.",,,Urbanisme/Personnalité,,,,,
Chemin au sud du Fort-de-la-Vitriolerie,Fort-de-la-Vitriolerie (chemin au sud du),CHEMIN,7e,3e,Historique,Attesté en 1885 et renommé en 1907.,A changé de dénomination en 1907 : est devenu la rue des Girondins.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Une fabrique d'acide sulfurique, établie en ce lieu en 1803, donna son nom au quartier. Le fort de la Vitriolerie, construit en 1840,  est un ouvrage de la première ceinture de Lyon. Il est aujourd'hui plus connu sous le nom de quartier général Frère à Lyon. ",,,Fortifications/Industrie/Chimie,,,,,
Chemin Barthélemy-Buyer,Barthélemy-Buyer (chemin),CHEMIN,5e,,Historique,Dénommé de 1927 à 1958.,"A été dénommé chemin de Grange-Blanche en 1841.
Fragment du chemin de la Quarantaine-à-la-Demi-Lune jusqu'en 1868.
A été dénommé chemin de la Demi-Lune de 1868 à 1927.
A changé de dénomination en 1958 : est devenu l'avenue Barthélemy-Buyer.","Délibération du Conseil Municipal du 18 juillet 1927. 
Rues de Lyon à travers les siècles de Maurice Vanario (2002) et fiches préparatoires de Vanario",Il introduisit l'imprimerie à Lyon en 1473. Conseiller de ville en 1483.,,,Imprimerie/Personnalité,,,,,
Chemin Central,Central (chemin),CHEMIN,8e,3e,Historique,Renommé en 1868.,"A changé de dénomination en 1868 : est devenu le chemin de Saint-Victor.
A changé de dénomination : est devenu la rue Saint-Victor.
A changé de dénomination en 1929 : est devenu la rue du Premier-Film.",Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 936W/8213,Indication géographique.,,,Urbanisme,,,,,
Chemin Chollat-Barreaux,Chollat-Barreaux (chemin),CHEMIN,7e,3e,Historique,,"Appelé aussi chemin des Îles-Robinson vers 1900.
A changé de dénomination : est devenu un fragment du quai Fillion.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),Inconnue.,,,,,,,,
Chemin de Baraban,Baraban (chemin de),CHEMIN,3e / 6e,La Guillotière,Historique,Attesté en 1852 et renommé vers 1880.,"Chemin vicinal ordinaire n° 16.
A changé de dénomination vers 1880 : est devenu la rue Baraban.",936W/8213,"Nom d'un vaste domaine sur le sol duquel a été tracée cette rue, la ""terre de Barabant"" figure sur un plan de 1839.",,,Histoire locale,,,,,
